economy,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
TSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440977929766.22,1519675383305.77,1644196663170.38,1755828435403.13,1900557656144.25,2074047753471.81,2255373502102.45,2379460435586.7,2538770411217.65,2771376523941.15,2949880015510.53,3149518333157.01,3317904345395.87,3628212896287.69,4008434763301.52,4450847252505.78,4938923284193.95,5437435614248.59,5723303172208.47,6165104398076.82,6706162051656.78,7191715670954.75,7892739237729.46,8341246557900.36,8774846793067.83,9280525728613.95,10005315234608.0,10710168139461.3,11785669255809.1,12640464749285.0,12584413826216.1,14474501867443.3,16484948609657.5,18198822476568.2
TSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922408788513.707,958947337769.706,978866736987.45,996670835800.45,1028533266068.95,1087205223556.87,1164629105171.98,1236928461616.99,1283280206700.73,1332663624189.08,1411715128985.21,1505631914428.2,1622612401967.59,1724337695963.11,1887280870274.09,2064276157010.48,2257719845964.65,2461779383168.5,2641601703887.36,2736887723100.75,2932960299808.97,3125088282634.37,3208533239800.69,3432676451633.87,3690603799692.84,3789439200269.49,3925572961210.01,4087768222032.39,4291906970358.51,4580236341958.2,4611835123938.31,5063333023484.53,5623545334183.61,6006103781004.82
TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8612212472.92261,9180573278.91068,10337494265.7852,10511717212.6213,11119141564.8932,11784787155.6345,12856714603.0574,14062292626.005,15375674027.0486,16844585171.1632,18414986312.3426,19614552540.421,21500303544.26,25090943424.5092,27814044185.1975,30467245569.5998,35555034980.4193,38254469951.9813,40314012461.965,38781259246.9629,40557013589.567,41271904854.1059,42863878676.3648,42780100591.4677,43413382882.2898,40532805871.6444,38381867671.4382,38982331199.2865,40092211589.643,40493712653.512,36393093026.3616,42156628469.72,45793744423.0684,48461186026.2139
TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31464019084.2376,33798146189.0268,37266668914.5699,38985429953.6954,41083421170.3881,42931216042.2753,46841251005.3282,50241559386.1612,53236655268.7091,57258903704.0983,61313898053.9881,65074550333.5393,66959827913.4219,71492709892.2206,77993230438.0056,83243203694.879,90310265367.7268,98980554528.2449,105163019448.194,109031969302.258,113635873877.083,113606614096.659,116862242696.596,118895810770.27,123418430878.512,122945411435.233,126742366551.332,131519908969.82,139320477019.089,148376288151.897,142707723492.718,149105829130.527,163760445157.358,170448561952.22
TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459622869909.126,479623002509.401,520003285775.237,575128310466.254,555430499634.542,607831667113.743,661369939615.493,722169136910.542,558260454866.419,546531228972.082,609012301398.467,595895417268.146,612446571084.024,641096984002.846,735785897620.4,815102819831.078,945291887133.81,1043000500284.33,1139547816150.73,1112437870348.36,1268553834186.7,1454111481655.52,1550688774591.71,1703669566586.39,1860471150579.8,2022398639513.72,2116397789617.2,2264269908091.15,2303774937063.97,2350308226168.6,2391489377827.96,2662213343459.53,3259417647235.08,3767230350036.06
TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14659745.8308604,15702500.9451875,16508226.9929386,17594235.3123092,19817820.4115548,19220770.6573285,18405859.0764602,20596202.7788276,24056209.1442603,24015096.3579037,24320741.8917432,24868369.5844098,27660043.9310831,26979786.3220288,27075630.5838583,26625757.2499412,28116287.5504634,30940746.9182543,33639344.309408,31731398.7166904,31403314.4863929,34236508.2824675,34132047.4997165,36222192.1177143,36853044.3546797,41069541.4167812,43806617.585935,45682873.4340535,47377687.6032496,54831435.0490071,53180587.0835135,56622219.9936351,61019515.6591084,65680332.197614
TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23491355566.906,24788987575.9101,25502040901.7554,26421314765.7909,27408503034.4765,28982148610.3915,30853910834.9433,32492413240.4062,34076111628.4482,36239191742.1663,38735486575.8113,42012196524.875,45691379981.5321,49702556050.9554,54868980890.9878,60820175034.1222,66791196426.4697,73244007995.2179,78900413701.0164,83570043783.8721,89945449519.2404,98844247428.6534,95839768784.7191,103152549535.165,108559934988.865,116992999511.588,127160946763.025,133500817705.841,151987436389.558,171137212069.963,194561908147.279,212790081675.953,238172800528.087,259661122261.078
UGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11699400048.3115,12766822406.1886,13504120522.1997,14975256378.2317,16274444402.4522,18530332831.8209,20581449479.7594,22004120913.6103,23342908775.1506,25579863870.2156,26981198607.2667,29018837886.9757,32043293153.6366,34791125984.051,38158688983.2624,41847327034.1536,47790135006.189,53214123603.2533,58962980523.0055,63361765399.5564,67747293892.9367,75638854428.333,69771843672.1953,72260074930.0597,77668413711.6786,82192547854.5883,84011710476.5525,86701094761.929,96102592476.7351,104978215231.617,112575267254.241,123267190675.87,138000198315.48,150513464164.661
UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395118912146.148,372943233626.544,343679302101.404,301866380209.063,237708418144.547,213083947549.726,195286511648.788,192694502128.554,191157786936.398,193475131465.45,209531326339.888,233103262437.316,249365990564.104,278488976784.182,319709877739.413,339861133729.562,376867755286.779,418879809637.137,436529004070.376,372738819858.378,392706515344.052,422633627957.62,441412985744.166,502958216930.577,458591716288.241,431227247239.316,469908642632.233,496521669473.448,537198415902.321,604396090412.295,656105592902.92,746470597165.435,569240080816.391,621258264021.884
UMC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6679670995955.49,7166515738903.12,7629489653447.64,8143096624355.49,8673046758492.09,9247997561068.35,9981792901008.92,10723804044048.3,10873707841260.8,11373690126932.5,12346688716911.0,13070354282446.8,13906750539312.5,14965847881609.1,16585714777108.5,18327279221559.0,20539421474857.8,23027225763782.8,24986554607694.4,26008033532142.6,28527735546393.1,31130399808099.6,33241006982183.1,35224571667239.8,36796110702985.6,37440803988115.9,39150577836185.3,41542691241786.1,44523052186274.2,47213721032638.3,47782114356919.5,54019575869647.0,60022842564209.3,65088125257033.9
URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20746904716.1468,22207548150.0788,24515177140.6408,25763211325.7469,28229269050.5648,28403934230.5014,30537308737.8898,33719153241.9159,35638967385.0802,35593573790.0127,35697346087.5472,35097988385.6429,32887458275.7019,33806826336.2671,36453161893.7338,40400855508.0424,43353676274.3631,47441059039.37,51825143209.1787,54357551864.1511,59311443731.6575,63660006329.3378,65025051255.2609,69119276780.88,73395678328.8813,74664260125.477,77184685943.4453,79989655868.4261,82780572529.1467,87589210439.4025,87617732172.3183,100003719372.588,112083891450.307,116596237470.135
USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5963144000000.0,6158129000000.0,6520327000000.0,6858559000000.0,7287236000000.0,7639749000000.0,8073122000000.0,8577552000000.0,9062817000000.0,9631172000000.0,10250952000000.0,10581929000000.0,10929108000000.0,11456450000000.0,12217196000000.0,13039197000000.0,13815583000000.0,14474228000000.0,14769862000000.0,14478067000000.0,15048971000000.0,15599732000000.0,16253970000000.0,16880683000000.0,17608138000000.0,18295019000000.0,18804912999999.9,19612102000000.1,20656516000000.0,21521395000000.0,21322950000000.0,23594030999999.9,25744108000000.1,27360934999999.9
UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54532249432.8646,56099055201.1583,50951194212.8041,50959248251.8382,49340868193.6586,49922013961.0343,51700179965.9948,55326492237.9922,58354064035.9703,61724564044.2413,65543503196.849,69809916548.1002,73711753797.9486,78348597177.6847,86448587263.9062,95355710316.692,105620795241.996,118758873007.616,131976541328.871,143481425603.093,156258133782.624,171483146991.364,180491445533.307,190612221117.744,199766953604.239,209082432928.015,216467147312.947,221561015370.055,237036925569.02,252312593202.574,257295470412.961,284983883162.508,322342380160.101,354100418359.121
VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442817650.00375,462991490.161248,503744644.452683,537605411.091203,542233848.641837,596599196.794269,615345866.072634,647897929.00962,681977547.013921,710373471.596446,738371807.336626,768196753.999693,821810266.367366,894111156.341524,955933884.486053,1010441611.9881,1114482104.24299,1182713539.40871,1210378944.86172,1201060076.10818,1161310869.72498,1178083969.14554,1194845820.23694,1257054507.97384,1304999923.39241,1324041018.12569,1435017818.66449,1434420868.9806,1541347208.55904,1598376026.68214,1596082387.19419,1635272332.5254,1875738875.53335,2061069215.96471
VEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188302159923.198,213611374513.862,231720144142.051,237865919855.226,237236821189.629,251782297667.685,255884600159.991,276880552764.9,280815649980.1,267786231025.516,283948886276.985,300197445865.403,277864950395.809,261376168113.483,317486932769.808,361226732417.171,409126938860.905,456994767678.6,490383960460.795,477608118916.872,476215424862.531,506339379526.118,,,,,,,,,,,,
VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3484597259.99551,3539319861.04062,3753920923.10336,4006561447.48651,4274877588.10806,4566788026.03272,4711501045.20678,4427930707.79731,4508471121.94909,4223968621.3316,3665299424.56887,3493388057.06897,3491158655.11996,3508580171.17915,3598624005.74089,3636133957.02659,3931910843.73654,4269082992.65991,4395537527.74332,4895223375.5976,,
VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79239968617.175,86802821211.0164,96456972510.1217,106714598035.769,118627051666.48,132669176360.809,147716216884.687,162513113623.063,173812822379.463,184686962639.151,201689720072.036,219002822080.903,236464006595.973,257768437987.775,284648940283.681,315730733874.111,348178319125.283,383107288436.078,412597227890.324,437550990421.428,471315016645.597,511888589641.725,570789428423.56,612129658830.052,668974831523.37,712101202507.931,787204623262.451,872747364096.311,963332818078.272,1071756124195.5,1138632490789.12,1192059299524.62,1379647939737.75,1502096773515.35
VUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247207393.818564,263611821.876761,276589921.886666,285228393.092369,317774583.769646,327694499.336775,341459988.411397,364392018.034613,372823853.462887,379374981.375151,410954961.839643,405931466.485769,390810090.307243,415616037.996074,443810203.49308,482009511.923526,538912895.66505,569431889.330801,612911523.906377,635422647.201053,651241193.642821,685546560.529831,705365858.088037,720694566.499395,756247276.958811,766063112.150588,809603359.789323,876162788.417423,922227587.093539,968100101.385439,931914409.38736,959511020.248636,1046749695.30084,1108911958.50258
WLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29581704916003.2,31117344968382.7,32530149526353.1,33917991432289.3,35738360985977.5,37732280215249.3,39969538260780.4,42275026560535.8,43699379128509.2,45849952392184.9,49277722971068.9,51664243312535.3,54144092069742.0,57203260393091.9,61837118163804.6,66613724552106.5,72952007076193.5,78989454536442.6,83645998680874.0,84313299686818.8,89868715897489.7,95793952486078.0,100856496933398.0,105891340171766.0,110014017622360.0,112517429624516.0,117230757005169.0,123707446221314.0,131725343080189.0,139445971730832.0,139000525677383.0,155566537995824.0,172201366500628.0,184653697198311.0
WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363150143.062241,366796231.873415,374404722.002559,398993748.195347,397153665.028835,432541077.826063,472080364.496351,483311007.602,499470138.768721,517608189.73656,556292193.044471,610854565.019482,655408983.670761,703187363.511634,744389691.651243,818700829.61796,861942275.782187,889596896.921938,938981357.999865,939655191.213329,1009325356.96845,1069800076.01937,1049051691.87601,1068050014.2431,1093822436.75053,1146480554.13935,1249779114.74828,1290050365.17613,1311559075.9524,1392942517.92086,1367467322.35716,1328923451.40578,1347011664.05137,1507687058.11207
XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11440224750.7054,12090337128.5028,12841784491.8542,13935044684.2312,14271898531.9291,14709963376.1855,14865721232.2557,15584664246.4355,16277272490.6041,16801441908.4263,18004535069.9507,19429240274.5588,18854775198.3459,22080260569.6251,24646157890.6388,26397157992.7128
YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24199282828.4725,26592141620.4824,29430451646.5361,31333763341.7439,34154013386.1549,36847033046.0716,39260730081.8925,42026949959.4562,45052078143.4773,47414634383.906,51486196947.3165,54647955084.994,57681123955.1482,61024147888.9398,65154636473.5729,70955047109.964,75462123297.2775,80094088854.2996,84615045548.6449,88428524135.0597,96396994270.0785,85876120603.972,85440860541.2679,92755605480.1343,,,,,,,,,,
ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260029373172.044,266085798548.316,266333581994.571,276009806235.685,290924064484.746,306231574762.428,325246985911.966,339457949132.906,344989365337.232,358268214621.832,381771803877.016,400908060357.04,422203786104.323,443236349878.13,475885687322.458,516707000237.88,562489593721.131,608697898067.317,640223797136.709,634264625677.315,661487016251.271,696526225201.767,698463315669.415,731024717341.774,742688200700.391,759954918901.854,774110394019.95,791817133500.013,782329029153.218,796182639290.773,768110330808.662,841739362181.814,918219331843.39,957414333113.818
ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11847622940.8142,12243861475.8544,12306119916.968,13454122938.9992,12556139096.2735,13190866049.4873,14267657285.8182,15067249048.5849,15177810143.1103,16108375739.3079,17115278104.752,18431148193.5095,19560983505.4532,21332505262.5428,23446682392.3481,25931543616.9042,28843984831.7516,32099889172.2715,35261852135.3387,38750659239.6945,43260717856.6064,46612238752.7651,49567431316.5811,53546651818.13,54700785564.6956,54731517891.6164,56043424009.9189,59154463773.684,61869932575.7693,62232372185.4722,60176229610.3325,68672119764.9363,77366199343.5396,84863032638.1594
ZWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18147541966.1664,19799089538.5202,18424603591.2533,19059645595.1359,21264386693.1681,21744542388.1842,24436764904.1496,25524510698.8418,26556084647.3584,26711624727.658,26481025624.3758,27467105132.9743,25413048643.9969,21510545599.8507,20806156927.5309,20233010225.31,20135000448.5122,19924983047.9528,16720514586.9917,18845771416.4416,23166739618.7023,27101598206.3102,31388107997.5755,34688244402.2435,36277698638.9935,38109205249.268,40834050796.3675,35930648589.6319,39306165591.3222,41634470005.6723,43638020275.5134,52399066934.2055,59746801242.017,64993415784.9388
